@relation emm-weka.filters.unsupervised.attribute.Remove-R8-32

@attribute C numeric
@attribute coef0 numeric
@attribute gamma numeric
@attribute kernel {poly,sigmoid,rbf}
@attribute tol numeric
@attribute y numeric
@attribute task_id numeric

@data
0.693863,0.214283,0.452938,sigmoid,0.000015,0.138889,34538
267.478265,-0.287391,0.006908,rbf,0.012824,0,34538
0.694395,-0.639202,0.000108,rbf,0.014124,0.842593,34538
1169.01222,0.347373,0.001281,rbf,0.025326,0.834259,34538
15870.920531,-0.18626,0.067653,poly,0.00079,0.972222,34538
257.022531,-0.731652,0.000167,sigmoid,0.003401,0.991667,34538
43.288347,0.654212,0.000116,poly,0.000194,0.991667,34538
1226.843244,-0.151345,0.258205,rbf,0.008848,0.138889,34538
1229.595715,0.816351,0.000423,rbf,0.00069,0.95463,34538
165.847528,0.733772,0.015509,sigmoid,0.000021,0.138889,34538
17923.408059,0.015848,0.001032,sigmoid,0.000119,0.123148,34538
3.180093,0.798956,0.012941,sigmoid,0.001626,0.138889,34538
62.694187,0.819797,0.845823,poly,0.000536,0.971296,34538
4.43043,0.8548,0.403781,sigmoid,0.000033,0.138889,34538
19496.712745,-0.67036,1.440793,rbf,0.000055,0.138889,34538
0.567595,0.068672,0.00716,poly,0.003968,0.990741,34538
13559.454267,0.312049,0.016675,rbf,0.058975,0.138889,34538
0.668494,-0.058449,0.900928,sigmoid,0.087494,0.138889,34538
625.959992,-0.531465,0.393612,poly,0.024327,0.95463,34538
44.55608,-0.058475,1.493647,rbf,0.000137,0.138889,34538
4.074461,-0.815379,0.477313,sigmoid,0.00003,0.138889,34538
27.729176,-0.516621,0.000048,poly,0.000281,0.993519,34538
7.536447,-0.851292,0.682199,poly,0.040051,0.981481,34538
1.77677,0.091114,0.000505,rbf,0.028658,0.939815,34538
8.859216,0.719362,1.39726,rbf,0.00062,0.138889,34538
39.418361,0.381279,0.019733,sigmoid,0.001001,0.134259,34538
591.954406,0.899096,0.318175,rbf,0.000047,0.138889,34538
0.044777,0.036515,1.742823,rbf,0.006028,0.138889,34538
71.918485,-0.12818,0.001345,sigmoid,0.000014,0.183333,34538
3029.122231,0.629551,3.3158,rbf,0.000191,0.138889,34538
3393.448502,-0.667218,0.000167,rbf,0.001554,0.991667,34538
0.327578,-0.891092,0.000095,sigmoid,0.00001,0.773148,34538
0.065643,-0.512697,0.001133,sigmoid,0.057508,0.183333,34538
237.273285,0.676771,2.992377,rbf,0.001394,0.138889,34538
3129.475281,0.777798,0.034426,rbf,0.013986,0.138889,34538
1.558895,-0.468422,3.895171,rbf,0.017416,0.138889,34538
0.816172,0.591755,0.00021,sigmoid,0.018819,0.849074,34538
171.390359,-0.34095,1.454009,poly,0.000513,0.993519,34538
0.511965,-0.946168,0.000228,rbf,0.00067,0.739815,34538
330.504097,-0.897203,0.018022,rbf,0.010718,0.138889,34538
0.856251,0.638986,0.001059,poly,0.000017,0.964815,34538
0.146669,0.172544,0.00122,sigmoid,0.00003,0.277778,34538
200.046746,-0.915666,0.002186,rbf,0.079424,0.793519,34538
0.285459,0.814851,0.000054,sigmoid,0.000583,0.839815,34538
3022.809538,-0.10343,1.224619,sigmoid,0.002927,0.134259,34538
1895.349775,0.378884,0.003279,poly,0.007559,0.993519,34538
19975.802099,0.727107,3.891101,rbf,0.000561,0.138889,34538
8334.939441,-0.102377,0.039737,sigmoid,0.011007,0.138889,34538
109.280782,0.551996,0.039086,rbf,0.005287,0.138889,34538
64.146862,0.768282,0.000122,poly,0.00004,0.991667,34538
16.925858,0.9684,0.004977,poly,0.000444,0.985185,34538
1097.814909,0.813604,0.003553,poly,0.000648,0.991667,34538
1162.783691,0.558305,4.839145,poly,0.05318,0.973148,34538
9645.185325,0.983372,0.063665,rbf,0.008172,0.138889,34538
778.961491,0.02268,0.000976,poly,0.000049,0.973148,34538
0.099064,-0.218762,0.003665,sigmoid,0.004457,0.162963,34538
18.812389,0.054726,5.528816,poly,0.000019,0.993519,34538
0.141967,-0.621928,0.00198,poly,0.019208,0.963889,34538
0.031387,-0.202235,0.436451,poly,0.000366,0.993519,34538
0.166764,0.658638,7.355708,sigmoid,0.000287,0.138889,34538
0.229813,0.7949,0.000063,poly,0.000144,0.775,34538
0.666757,0.400799,0.000478,sigmoid,0.000244,0.472222,34538
0.062834,0.774158,6.775853,sigmoid,0.000187,0.138889,34538
1455.487873,-0.318439,0.366991,sigmoid,0.00007,0.12963,34538
412.587197,-0.673553,0.193508,poly,0.000024,0.972222,34538
44.091179,-0.956752,0.003034,poly,0.009528,0.993519,34538
9.641831,-0.914295,0.001073,sigmoid,0.000033,0.166667,34538
0.839096,0.87989,7.150547,rbf,0.000358,0.138889,34538
0.122613,0.639394,0.225337,sigmoid,0.000148,0.12963,34538
14.778356,0.483238,0.000036,poly,0.033895,0.938889,34538
0.074261,0.831282,0.032371,rbf,0.002785,0.138889,34538
0.032524,0.653113,0.000089,poly,0.021146,0.553704,34538
0.240759,0.122982,0.253793,sigmoid,0.00316,0.12963,34538
59.296251,0.686279,0.000032,rbf,0.014448,0.993519,34538
0.31214,0.792287,0.001073,rbf,0.00001,0.744444,34538
357.447062,0.217911,3.268052,poly,0.004095,0.993519,34538
4913.969638,-0.035969,0.000103,sigmoid,0.000041,0.993519,34538
0.038954,-0.487518,3.204796,sigmoid,0.074235,0.138889,34538
0.153903,0.834947,0.268821,poly,0.067702,0.981481,34538
141.844991,-0.519619,0.05365,sigmoid,0.012842,0.138889,34538
556.497769,-0.695752,0.001777,sigmoid,0.000202,0.124074,34538
1.501798,-0.915457,2.340374,poly,0.000034,0.990741,34538
60.598633,0.790745,7.659959,poly,0.005151,0.993519,34538
0.128857,-0.421615,0.001688,sigmoid,0.001753,0.185185,34538
0.051819,-0.84389,0.774888,rbf,0.001306,0.12963,34538
955.094518,-0.762008,0.000568,sigmoid,0.000116,0.262037,34538
0.705317,-0.134408,1.454106,rbf,0.019521,0.134259,34538
79.755864,0.860433,0.003243,sigmoid,0.007203,0.169444,34538
284.934768,0.563735,0.01905,rbf,0.002174,0.138889,34538
0.9252,0.607454,0.084658,rbf,0.000384,0.138889,34538
5.976023,-0.99729,0.000419,rbf,0.001022,0.955556,34538
0.109885,0.081321,0.393825,sigmoid,0.000789,0.138889,34538
16.760378,0.516354,0.006808,rbf,0.002284,0,34538
8701.025955,-0.17145,0.738998,poly,0.013902,0.985185,34538
87.169334,-0.139144,6.987477,sigmoid,0.000585,0.138889,34538
0.409433,0.598941,0.002029,rbf,0.00005,0.722222,34538
0.05368,0.671099,0.206599,poly,0.000387,0.972222,34538
0.036718,-0.028002,0.052649,poly,0.000037,0.981481,34538
16.957304,-0.786016,5.649973,sigmoid,0.012072,0.134259,34538
0.04821,0.823614,0.000897,rbf,0.000074,0.698148,34538
271.69737,0.071568,0.000253,sigmoid,0.00797,0.997222,34538
17.238373,-0.105771,0.074462,poly,0.000655,0.982407,34538
200.200495,0.953914,0.79584,sigmoid,0.013963,0.134259,34538
1.644024,0.069482,0.002886,sigmoid,0.024839,0.17037,34538
5858.823208,0.741265,0.01335,poly,0.000822,0.973148,34538
21234.212663,-0.661709,0.000525,sigmoid,0.000046,0.284259,34538
2.485604,0.911239,0.000045,sigmoid,0.0038,0.822222,34538
85.632906,-0.214707,0.000229,sigmoid,0.023975,0.996296,34538
13.126816,-0.391424,0.000616,poly,0.059039,0.993519,34538
51.898478,-0.769792,0.000097,sigmoid,0.000019,0.991667,34538
0.064483,-0.578015,0.00042,sigmoid,0.000803,0.752778,34538
0.060142,-0.798152,3.411717,sigmoid,0.001157,0.134259,34538
0.500135,-0.020745,1.618442,poly,0.018423,0.972222,34538
10674.19921,0.635151,0.011338,sigmoid,0.003475,0.134259,34538
0.146314,0.493954,0.021733,sigmoid,0.000038,0.138889,34538
41.404127,-0.827528,3.315609,poly,0.051906,0.993519,34538
0.216,-0.034736,0.00016,rbf,0.00309,0.8,34538
138.178106,-0.280074,1.243911,sigmoid,0.000025,0.138889,34538
0.05056,0.708817,0.000123,rbf,0.001423,0.467593,34538
11964.442845,0.187903,0.013263,sigmoid,0.010109,0.138889,34538
10.97798,0.021955,0.000047,poly,0.001026,0.577778,34538
4139.430735,0.860949,0.009061,sigmoid,0.000301,0.138889,34538
106.405411,-0.340682,0.001279,sigmoid,0.015583,0.139815,34538
3.030369,0.174068,0.003381,sigmoid,0.000014,0.172222,34538
6.964564,-0.154984,0.000663,sigmoid,0.0001,0.283333,34538
0.337032,-0.60324,0.001573,poly,0.001242,0.990741,34538
0.145367,-0.071864,0.852766,poly,0.00212,0.971296,34538
15.523877,0.862896,0.000299,sigmoid,0.00514,0.847222,34538
8.289162,0.188012,0.145587,rbf,0.003437,0.138889,34538
3.621631,-0.811577,0.000049,poly,0.001956,0.875926,34538
6003.5184,-0.095364,0.641409,sigmoid,0.00001,0.12963,34538
556.470986,0.238619,0.003342,rbf,0.028186,0.622222,34538
16.122026,-0.95124,0.043485,sigmoid,0.00029,0.12963,34538
13.115047,-0.469664,0.000829,sigmoid,0.000013,0.185185,34538
4089.655246,0.325006,3.946679,rbf,0.048266,0.138889,34538
6.751648,-0.25478,0.000277,rbf,0.000115,0.984259,34538
24.072921,0.198207,0.009163,poly,0.000303,0.952778,34538
0.15471,0.618245,0.492099,rbf,0.000017,0.12963,34538
4.113009,0.438035,0.000059,sigmoid,0.00016,0.877778,34538
885.904092,-0.721272,0.022123,rbf,0.042607,0.138889,34538
45.868887,-0.671612,0.415692,rbf,0.002081,0.138889,34538
100.021573,-0.18625,0.000321,sigmoid,0.012833,0.987037,34538
0.035403,0.127146,0.000153,rbf,0.00012,0.778704,34538
2.18019,-0.219984,0.000122,sigmoid,0.002021,0.906481,34538
0.04423,-0.665845,0.014241,sigmoid,0.000014,0.12963,34538
7.208384,-0.21783,0.000906,poly,0.060633,0.992593,34538
36.245358,0.494694,0.000907,sigmoid,0.000103,0.264815,34538
21.492487,0.905155,0.000271,poly,0.0017,0.989815,34538
5.284638,-0.446222,0.004191,poly,0.002651,0.993519,34538
372.52193,0.705805,0.31924,sigmoid,0.000104,0.12963,34538
0.084158,-0.329523,1.71153,sigmoid,0.000015,0.138889,34538
79.701482,-0.546985,0.000169,sigmoid,0.004597,0.992593,34538
8.232011,-0.605898,0.171312,rbf,0.053681,0.138889,34538
7034.457058,0.440344,0.136784,rbf,0.000151,0.138889,34538
14.79124,0.120006,0.012513,poly,0.06694,0.981481,34538
1.785868,-0.412605,2.673869,sigmoid,0.007072,0.94211,34539
8624.910266,0.397323,0.00184,sigmoid,0.000036,0.94214,34539
3201.300969,0.641401,0.02966,sigmoid,0.000076,0.94211,34539
0.548136,-0.930569,0.031013,sigmoid,0.000032,0.94211,34539
13.992311,-0.620451,0.000032,poly,0.000619,0.944887,34539
193.826172,-0.931104,0.39112,sigmoid,0.002474,0.94211,34539
32.262816,0.780863,0.037942,sigmoid,0.000119,0.94211,34539
23324.740181,0.710253,1.458061,sigmoid,0.000046,0.94211,34539
0.823539,-0.94879,0.123166,sigmoid,0.000425,0.94211,34539
21.864521,0.277955,0.493314,sigmoid,0.094305,0.94211,34539
141.28349,0.182248,0.013519,sigmoid,0.00003,0.94211,34539
2344.647267,0.616983,0.485009,sigmoid,0.04109,0.94211,34539
4798.325072,0.310867,0.098458,sigmoid,0.000072,0.94211,34539
77.267062,0.207733,0.031837,sigmoid,0.016684,0.94211,34539
1.194722,-0.401811,6.175456,sigmoid,0.000035,0.94211,34539
14.246887,0.802945,0.073881,sigmoid,0.009884,0.94211,34539
0.047905,0.581442,0.443088,sigmoid,0.056796,0.94211,34539
0.97086,0.11547,0.000934,sigmoid,0.000341,0.942049,34539
1075.203212,-0.075353,1.155069,sigmoid,0.000017,0.94211,34539
4.938233,-0.261861,0.00008,sigmoid,0.000045,0.94327,34539
385.003341,-0.251251,0.918303,sigmoid,0.015451,0.94211,34539
8.021581,-0.030918,0.001118,sigmoid,0.002403,0.94211,34539
0.351067,0.941722,0.002658,poly,0.000078,0.944887,34539
2.064439,-0.876009,7.764908,sigmoid,0.018871,0.94211,34539
19.933549,-0.470138,0.000466,sigmoid,0.053329,0.941072,34539
1.476965,-0.09612,0.078477,poly,0.002392,0.940706,34539
42.929259,-0.935722,0.000132,sigmoid,0.000155,0.940889,34539
0.081034,0.672161,0.006141,sigmoid,0.000829,0.94211,34539
14816.721151,0.898825,0.000112,poly,0.006883,0.942324,34539
0.036366,0.153343,0.806574,rbf,0.023235,0.94211,34539
0.188847,-0.134452,0.000442,poly,0.000034,0.939913,34539
541.516406,0.181928,0.090924,poly,0.000244,0.941744,34539
2125.119198,0.523014,0.000909,sigmoid,0.004834,0.94211,34539
34.89211,0.38617,1.865328,sigmoid,0.000183,0.94211,34539
0.038214,-0.861927,0.074713,sigmoid,0.000381,0.94211,34539
162.079327,-0.993656,0.000061,sigmoid,0.002306,0.942446,34539
62.748329,-0.061434,0.679903,sigmoid,0.000304,0.94211,34539
5.916265,-0.174785,0.00007,sigmoid,0.003033,0.943025,34539
2.759438,0.117988,0.132048,poly,0.001466,0.941072,34539
1315.633633,-0.673263,0.003715,sigmoid,0.000927,0.94211,34539
1.533743,0.471363,0.37085,sigmoid,0.003728,0.94211,34539
0.106535,0.549341,0.967469,rbf,0.002764,0.94211,34539
116.866143,-0.167882,0.00517,poly,0.002824,0.941133,34539
653.597928,0.146491,0.087354,poly,0.005104,0.941744,34539
0.862239,0.683197,0.115382,rbf,0.084851,0.942049,34539
15585.06827,-0.794189,0.657233,rbf,0.06198,0.94211,34539
5.432142,-0.296151,2.01597,rbf,0.044966,0.94211,34539
13.577531,-0.268879,0.00011,poly,0.003192,0.94211,34539
138.161854,-0.937527,0.249569,sigmoid,0.010655,0.94211,34539
0.053292,-0.502343,0.002246,sigmoid,0.061113,0.94211,34539
4.674194,-0.80989,1.11138,sigmoid,0.000379,0.94211,34539
0.706507,0.66682,0.000158,rbf,0.00004,0.943483,34539
0.03986,0.890225,0.002824,rbf,0.009646,0.942507,34539
0.315431,0.454941,0.003293,poly,0.000018,0.94037,34539
0.081,0.524773,0.057325,poly,0.000297,0.942964,34539
969.816667,0.546561,0.000689,poly,0.026432,0.941194,34539
29.302383,-0.173496,5.872774,poly,0.001311,0.939974,34539
35.712763,0.437018,0.000032,sigmoid,0.000117,0.94269,34539
0.177568,0.512071,1.33615,poly,0.087371,0.940218,34539
0.093348,0.000257,0.001465,rbf,0.000445,0.942079,34539
0.306824,-0.276511,0.000591,poly,0.000096,0.937319,34539
0.240471,-0.089023,0.232029,rbf,0.001481,0.94211,34539
4.042401,-0.560011,0.011968,rbf,0.016681,0.942201,34539
1.115709,0.354012,2.774578,poly,0.005638,0.940004,34539
119.275489,-0.388741,0.000095,sigmoid,0.000012,0.941439,34539
0.051648,0.078858,0.002869,poly,0.001992,0.940035,34539
5468.555442,0.912014,0.271295,rbf,0.006862,0.94211,34539
0.547118,-0.427736,3.54059,sigmoid,0.004509,0.94211,34539
15.449248,-0.991255,0.006052,rbf,0.017378,0.941866,34539
5.594949,0.100201,1.534708,rbf,0.010769,0.94211,34539
18.367696,-0.713619,0.004088,sigmoid,0.04654,0.942079,34539
25091.384129,-0.87761,0.001609,rbf,0.05367,0.941439,34539
1279.112414,0.736668,2.523712,rbf,0.002275,0.94211,34539
104.74153,0.74155,0.000452,rbf,0.000115,0.941316,34539
589.882967,-0.518402,0.004799,poly,0.026692,0.940981,34539
2.975526,0.89043,1.657352,rbf,0.002193,0.94211,34539
5116.453199,0.258265,0.00906,rbf,0.001943,0.942201,34539
0.182847,0.52184,0.000872,poly,0.000268,0.939882,34539
1.12638,0.662613,0.000042,sigmoid,0.001018,0.939669,34539
169.496145,-0.701491,0.000465,rbf,0.000016,0.941255,34539
15504.222274,-0.464133,2.208783,rbf,0.001031,0.94211,34539
1.595972,-0.200389,0.019023,poly,0.000061,0.939974,34539
1.277871,-0.096829,0.000183,poly,0.010965,0.939699,34539
1120.102946,0.260923,4.750745,sigmoid,0.003828,0.94211,34539
12077.554204,0.430809,0.103281,rbf,0.001095,0.942049,34539
2.475585,-0.240577,0.012281,poly,0.000357,0.939882,34539
7.479558,0.50334,0.006284,rbf,0.000129,0.94211,34539
5.637535,-0.814581,0.002838,poly,0.001301,0.939852,34539
2582.840876,-0.039129,0.010031,poly,0.000088,0.940065,34539
0.098688,-0.532253,0.807019,poly,0.000041,0.940035,34539
1.233543,0.180475,0.005439,rbf,0.000527,0.942049,34539
1037.413536,0.023547,7.571215,poly,0.022255,0.940035,34539
4145.287363,-0.674784,0.358615,sigmoid,0.000118,0.94211,34539
198.293083,-0.519019,0.092449,rbf,0.000112,0.942018,34539
5878.258963,0.332717,0.042023,poly,0.001915,0.941805,34539
26.772863,-0.359392,0.000042,sigmoid,0.058956,0.943544,34539
8.035629,-0.025187,0.023167,rbf,0.000032,0.942018,34539
2.483196,-0.753232,0.26529,rbf,0.00007,0.94211,34539
519.668565,-0.022333,1.857482,rbf,0.000951,0.94211,34539
0.033706,0.970151,4.329331,poly,0.000083,0.940004,34539
61.529778,0.132053,0.056707,sigmoid,0.007649,0.94211,34539
9157.650439,-0.140597,2.17927,poly,0.000034,0.940218,34539
178.411893,0.364698,0.002538,rbf,0.01873,0.941927,34539
2.577238,-0.19293,2.850671,sigmoid,0.003621,0.94211,34539
3.004504,-0.422968,0.002904,poly,0.000143,0.940035,34539
27.253772,-0.376194,0.001916,sigmoid,0.000253,0.94211,34539
49.219944,-0.819179,0.002719,sigmoid,0.00003,0.94211,34539
0.304796,0.232451,0.000326,poly,0.064039,0.940432,34539
1.88689,-0.418468,0.564092,rbf,0.000011,0.94211,34539
3.009574,0.840388,3.105142,rbf,0.000012,0.94211,34539
0.038516,0.085981,0.078024,rbf,0.000181,0.942018,34539
372.747683,0.93126,0.110513,rbf,0.000033,0.942018,34539
0.041565,0.322398,0.7491,rbf,0.000967,0.94211,34539
1.186397,0.020213,7.479031,sigmoid,0.024181,0.94211,34539
0.122584,0.048127,0.001119,poly,0.000082,0.940248,34539
1587.609685,0.365416,0.047241,sigmoid,0.001381,0.94211,34539
1.026554,-0.29295,0.873934,poly,0.000013,0.940004,34539
246.71917,0.928864,0.455359,rbf,0.000163,0.94211,34539
89.093555,0.02609,0.03225,rbf,0.000072,0.941927,34539
5.37309,0.814182,0.000069,poly,0.00124,0.94272,34539
38.218541,-0.299704,0.00008,sigmoid,0.000072,0.940432,34539
0.103944,0.304155,0.043241,poly,0.000022,0.940157,34539
1.480911,-0.61773,0.026519,poly,0.000172,0.94034,34539
1.677836,-0.010213,0.000274,sigmoid,0.018735,0.945162,34539
156.311801,-0.430499,0.000129,rbf,0.002152,0.941255,34539
5.386346,0.183569,0.000602,rbf,0.019562,0.941225,34539
32.553637,-0.436282,0.034727,poly,0.001545,0.940035,34539
5.602573,-0.214068,0.028607,rbf,0.012194,0.941896,34539
9149.330465,0.539153,0.000119,poly,0.000082,0.942018,34539
4.141203,0.158321,0.000496,poly,0.030223,0.941652,34539
1.120888,0.945976,0.019062,sigmoid,0.017532,0.94211,34539
0.054668,-0.333939,4.305423,rbf,0.000502,0.94211,34539
0.419932,0.394231,0.187619,sigmoid,0.004628,0.94211,34539
0.168069,0.261447,3.707963,rbf,0.000023,0.94211,34539
81.588565,-0.400525,0.000211,poly,0.023911,0.940889,34539
10.772689,-0.287236,0.004029,poly,0.000085,0.940065,34539
173.78122,-0.615518,5.467863,sigmoid,0.000012,0.94211,34539
7798.737369,0.925376,0.000051,poly,0.00032,0.942446,34539
1.134026,0.706774,0.000051,poly,0.000019,0.940737,34539
8.074529,-0.932068,0.00074,rbf,0.001028,0.941133,34539
201.416728,-0.767785,0.697952,poly,0.000293,0.940004,34539
2.576997,0.73066,0.000058,sigmoid,0.015327,0.941622,34539
21.990415,0.038808,3.787639,rbf,0.001331,0.94211,34539
0.608763,-0.925468,6.699029,poly,0.006161,0.941164,34539
493.885009,-0.250691,0.000242,poly,0.000025,0.940004,34539
0.070199,0.510356,1.573556,rbf,0.076773,0.94211,34539
0.139459,0.355031,1.306109,poly,0.000114,0.941683,34539
23657.297827,-0.399539,0.00004,rbf,0.000016,0.942812,34539
6918.654883,-0.034526,0.04197,sigmoid,0.000287,0.94211,34539
8.119212,0.915323,0.751157,sigmoid,0.000365,0.94211,34539
0.629471,-0.864546,0.000033,poly,0.000604,0.938448,34539
29.572328,-0.750149,0.003326,poly,0.002327,0.939119,34539
1.029343,-0.596488,1.035087,poly,0.000099,0.941744,34539
302.068774,0.416948,0.000239,rbf,0.001814,0.940889,34539
11.735671,-0.217668,0.000475,sigmoid,0.00033,0.940828,34539
0.222271,0.370483,0.002234,sigmoid,0.000618,0.94211,34539
206.327769,0.526731,0.025006,sigmoid,0.005336,0.94211,34539
1624.14087,-0.105687,0.054043,sigmoid,0.000649,0.94211,34539
16.20409,-0.832256,0.000427,rbf,0.008426,0.941103,34539
5046.651372,0.812071,0.044889,sigmoid,0.001389,0.94211,34539
1973.97672,-0.382728,0.000742,sigmoid,0.000358,0.941713,34539
0.501387,0.402346,0.085301,sigmoid,0.030619,0.94211,34539
0.147632,-0.351371,0.008963,sigmoid,0.000665,0.94211,34539
786.861253,-0.336003,0.034127,rbf,0.001126,0.941927,34539
316.579469,0.781198,0.149215,rbf,0.000109,0.94211,34539
1045.821061,0.727197,6.292399,rbf,0.000134,0.94211,34539
3.544814,-0.35284,0.036108,poly,0.007154,0.940401,34539
3.069806,0.140346,1.11425,poly,0.002712,0.939974,34539
0.562226,-0.115195,0.000423,poly,0.009142,0.940401,34539
80.038283,0.859265,0.003253,poly,0.005608,0.940584,34539
12712.256547,-0.030431,0.030642,sigmoid,0.001503,0.94211,34539
1.497521,0.839445,0.001172,rbf,0.021694,0.941835,34539
43.135652,0.235126,0.016021,poly,0.023089,0.940248,34539
719.628422,-0.370132,0.016362,rbf,0.000024,0.94211,34539
0.058744,-0.7313,0.000674,sigmoid,0.000185,0.944521,34539
317.502692,0.776626,0.009174,sigmoid,0.000412,0.94211,34539
2875.397033,0.004043,0.000122,sigmoid,0.000027,0.941896,34539
0.290765,0.923503,0.000095,poly,0.020099,0.941225,34539
0.529137,-0.997783,0.0004,poly,0.011656,0.941042,34539
2454.295904,0.457901,0.000219,poly,0.000176,0.942995,34539
6438.551803,0.11333,0.000719,rbf,0.028537,0.941072,34539
4444.488841,0.501027,0.00005,poly,0.000286,0.942385,34539
0.105613,0.391264,0.000074,sigmoid,0.000766,0.942812,34539
5.249653,-0.129232,0.010562,sigmoid,0.005672,0.94211,34539
15.07931,-0.214522,0.143767,poly,0.030365,0.940065,34539
1153.678752,-0.825271,0.000062,rbf,0.000035,0.942476,34539
0.200931,-0.817454,0.002169,sigmoid,0.001131,0.94211,34539
25885.769006,0.496021,0.000129,rbf,0.000285,0.941683,34539
0.053076,0.773854,0.030095,poly,0.001645,0.940096,34539
0.269975,-0.038551,0.065997,rbf,0.000174,0.942049,34539
1003.303891,0.524393,0.043995,rbf,0.005652,0.941896,34539
8.386404,0.613679,0.004617,rbf,0.00047,0.941774,34539
5178.222805,-0.826657,0.000037,sigmoid,0.000935,0.941927,34539
31237.774755,-0.753211,0.000081,sigmoid,0.02119,0.941835,34539
63.354102,0.58286,0.017606,poly,0.001435,0.941286,34539
45.394172,-0.388237,0.004843,rbf,0.000058,0.941713,34539
9834.813875,-0.262717,0.000418,sigmoid,0.000016,0.941042,34539
4387.367876,-0.471567,0.151924,rbf,0.000628,0.94211,34539
4.045146,0.713358,0.000652,rbf,0.000247,0.941866,34539
30.09782,-0.098784,1.353785,rbf,0.000908,0.94211,34539
988.04302,-0.061816,0.008212,sigmoid,0.013156,0.94211,34539
1631.821874,-0.970105,0.232747,sigmoid,0.000574,0.94211,34539
0.320601,-0.827775,0.077378,poly,0.000022,0.940035,34539
1337.635283,-0.424342,0.513468,poly,0.000236,0.940279,34539
0.045206,-0.017872,0.021126,rbf,0.078401,0.942049,34539
2649.448426,0.312807,0.159837,rbf,0.012175,0.94211,34539
